,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
108,17 likes,1 image,"Rapha (Legion - Limited Edition) / Bianchi (Nalini - Made in Italy) Cycling Caps (not Black Sheep, Specialized, LeCol, PNS, etc.)",45,Brand new,Meetup,2 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW CYCLING CAPS

Rapha Legion (limited edition) - $45

Bianchi (Nalini - Made in Italy) - $45 (SOLD)

Thanks for looking.
Contact: Woon (9323 2388)

",N,NA,NA,Y,111 Somerset,woonster23,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,30,https://www.carousell.sg/p/rapha-legion-limited-edition-bianchi-nalini-made-in-italy-cycling-caps-not-black-sheep-specialized-lecol-pns-etc-1230572106/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=747
109,30 likes,8 images,Specialized tarmac sl4,"1,700",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Tarmac SL4 Expert  , 52 
Ultegra 6800 , 11 speed 
FSA crank , 172.5mm
Nextie carbon rim 40mm
Stem 90mm ( control tech )
Carbon drop bar , seat post 
GP5000",N,NA,NA,Y,Tampines East MRT Station (DT33),roystonng,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,55,https://www.carousell.sg/p/specialized-tarmac-sl4-1240110907/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1390
111,12 likes,1 image,Road Bike Triban RC 100 Flat Bar 7 Speed - Silver,298,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Barely used.
original price 350 SGD
more info on Decathlon website:
",N,NA,NA,Y,Bus Stop 10169 (Tiong Bahru Plaza),damienlancry,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,13,https://www.carousell.sg/p/road-bike-triban-rc-100-flat-bar-7-speed-silver-1240648715/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1182
112,20 likes,4 images,Bicycle,"5,150",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Limited Edition Factor O2 Edwonder Size 49
S$5,150

Condition
Lightly used
Used with care. Flaws, if any, are barely noticeable.

Size 49 Factor O2
Handlebar Blackinc 380x90
Edwonder Selle Italia SLR Boost Saddle
no bottle cage",N,NA,NA,Y,Kallang Riverside Park,vlaw7979,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.6,9,https://www.carousell.sg/p/bicycle-1239962736/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1435
113,2 likes,1 image,Aleoca,53,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Aleoca bike,N,NA,NA,Y,Serangoon MRT Interchange (NE12/CC13),sophiaz,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.7,12,https://www.carousell.sg/p/aleoca-1239742083/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1499
114,2 likes,3 images,Cycling Sleeveless Jersey/Vest,10,Brand new,Meetup,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Never used. 

Mailing additional $2.20 for trackable postage.",N,NA,NA,Y,Mountbatten MRT Station (CC7)Water Fountain @ Jalan Batu,aliciangsl,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,49,https://www.carousell.sg/p/cycling-sleeveless-jersey-vest-1242581293/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=311
115,2 likes,1 image,Trek SL1200,600,Well used,Mailing,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Specifications:
Trek SL1200 Aluminium frame with Bontrager Carbon fork
All original Bontrager parts
Bontrager crankset, seapost, stem, drop bar, wheels and tires
Shimano 105 and Tiagra groupset
Selle Italia Team saddle
Weight: 8.5-9kg
Size : 54cm. the height from wheel to seat is 89cm.
 Condition: 8/10

RFS : a little too tall for my liking
pm me at 90907994",Y,Standard delivery S$20,3 - 4 working days,N,NA,kaiiijun,Joined 8 years ago,Mostly Responsive,Verified,1,0,1,5.0,18,https://www.carousell.sg/p/trek-sl1200-1242876850/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=179
116,4 likes,5 images,Giant Tcr adv 1 disc kom 2023 Shimano 105 12 speed Di2 Electronic Groupset <Size XS>,"3,490",Like new,Mailing,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"preorder only 
bike is overseas 
deposit needed to confirm order 
shipping by air: ~1 week to arrive after deposit has been paid 

Shimano 105 7170 12 speed di2 groupset 
Full bike original specs from giant 
mileage less than 70km 
Owner only rode it once and decided he’s not interested in cycling.
",Y,Same day delivery Free,Within 1 working day,N,NA,roaddbikepro,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,125,https://www.carousell.sg/p/giant-tcr-adv-1-disc-kom-2023-shimano-105-12-speed-di2-electronic-groupset-size-xs-1241389092/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=906
117,10 likes,1 image,Canyon Endurace WMN AL 7.0,"1,900 2,000",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Great introductory bike for those transiting to road bike. Durable and comfortable.

Bought direct from Canyon in 2021. All parts original. Paid $2.8k for shipping and taxes.

Size S
Aluminium frame 
Shimano 105 group set
Disc brakes 
DT Swiss Wheelset
Will include the original manual guide and tools/accessories

*Pedals not included
*Have switched to waxed chain so generally very clean and well maintained. You have the option to keep the waxed chain or swap back to normal lubricant.

No crash. Just scratches to paintjob due to transportation. 

Looking to sell to clear space. Negotiable for fast deal but no low ballers please.",N,NA,NA,Y,Balestier,absolutluxe,Joined 9 years ago,Mostly Responsive,Verified,1,0,1,5.0,20,https://www.carousell.sg/p/canyon-endurace-wmn-al-7-0-1241832566/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=702
118,4 likes,4 images,Bicycle,"1,000",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","polygon strattos 5 with Shimano 105 group set size M
price-nego",N,NA,NA,Y,Blk 658A Jurong West St 65boonlay mrt,260175,Joined 3 years ago,NA,Verified,1,1,1,5.0,4,https://www.carousell.sg/p/bicycle-1239662488/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1516
119,15 likes,4 images,Litespeed OCOEE - Full Titanium,"3,000",Well used,Meetup,10 hours ago,Road Bikes,Bumped,Has minor flaws or defects.,For Sale Made in USA full titanium Litespeed Ocoee. Very light. Road trip ready. High end parts Shimano Xtr etc.. Total value is 9k. View to steal. Referal sale will get commission handsomely. Cat not included. Have a nice day.,N,NA,NA,Y,Tampines Street 45,mrazyn,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,9,https://www.carousell.sg/p/litespeed-ocoee-full-titanium-1242070013/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=551
120,16 likes,1 image,Giant Fastroad Advance 1,"1,900",Lightly used,Meetup,3 hours ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Bought about 6 months, Size ML, used less than 10 times. Self collect at Ubi road 1, Price negotiable ",N,NA,NA,Y,Upper Paya Lebar Road,haha_pe,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,5.0,75,https://www.carousell.sg/p/giant-fastroad-advance-1-1238435119/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1939
121,Like,5 images,Decathlon girl kids bike Btwi  16inch with basket,80,Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,NA,N,NA,NA,Y,West Coast Avenue,cloudchai,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,66,https://www.carousell.sg/p/decathlon-girl-kids-bike-btwi-16inch-with-basket-1242581411/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=310
122,18 likes,4 images,Sansi MTB cycle with suspension (new),220,Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling cycle, new condition. 3-4 months old. 
Used only twice. 
Selling because of no time to use. 
Brakes and chains need oil as required. 
Cycle lights, helmet and oil are also included. 
Price can be negotiable. 
Delivery should arrange yourself. 
Location NTU.",N,NA,NA,Y,Graduate Hall 1,rithwikntu30556,Joined 6 months ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/sansi-mtb-cycle-with-suspension-new-1238225334/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2002
123,22 likes,5 images,Cipollini Logos,800,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"selling frame & fork only.

no crash. 
just normal chips here & there .
made in Italy.
BB386evo
integrated seatpost for lightweight & stiffness.
rim brake.
Size S

top tube 52cm
BB to saddle clamp 65cm",N,NA,NA,Y,Performancebikefitter,performancebikefitter,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,20,https://www.carousell.sg/p/cipollini-logos-1240885092/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1097
124,12 likes,4 images,Specialized Sworks Tarmac SL7 (2021),"12,000",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Specialized Sworks Tarmac SL7 (2021)
Shimano Dura-ace Di2 D-fly Disc Brakes
Carbon road bike Sworks Quarq Dub
Power Ceramicspeed OSPW Sigeyi
Roval Rapide CLX wheelset
RP: S$19,556
[Specs]
+ S-works FACT 12R carbon frame
+ Flo Red / Red Tint / Tarmac Black / White 
+ Size 54
+ Original 100mm SL7 stem
+ Uncut Steerer
+ Recalled expander plug installed
+ Specialized Aerofly II handlebar 420mm
+ Shimano DA R9100 11Spd Di-2
+ Hydraulic Disc Brakes & DA Rotors
+ DA 52/36T Chainring & 11/30T Cassette
+ Shimano D-fly Bluetooth E-tube wireless
+ Ceramicspeed Dub BSA threaded bottom bracket (coated version)
+ Ceramicspeed Oversized Pulley Wheel OSPW (coated version)
+ Ciclovation handlebar tape
+ Quarq DFour Dub carbon fiber crankset with Power Meter
+ Sigeyi direct mount hanger
+ Specialized Power Carbon Rail Saddle (155cm)
+ Roval Rapide CLX Carbon Clincher - 51/60mm
+ Continental GP5000 28mm tyres
+ PPF frame
+ Condition: 9/10
(Minor scratches and wear)
+ T3 Specialized Figaro 
Full Servicing (4 Nov 2022) - $310
Exclude Pedals, lights, camera",N,NA,NA,Y,Simei St. 1,serial.sg,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,260,https://www.carousell.sg/p/specialized-sworks-tarmac-sl7-2021-1242746309/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=243
125,4 likes,2 images,Bicycle with Suspension,220,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","-In good condition
-Can view before payment - for serious buyers only
-chain rusty only due to lack of use
-portable lights included 
-self collect at Tampines St 23",N,NA,NA,Y,Tampines St 23,kiangkiang2017,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,33,https://www.carousell.sg/p/bicycle-with-suspension-1241072232/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1040
126,3 likes,1 image,Giant OCR 5300 bicycle,450,Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",S size (163cm to 180cm) road bike. This is a spare bicycle that was bought a year ago. Selling as I barely have time to cycle these days. Cycled for approximately< 10 times. The condition is pretty good (pm me for photos). Pick up at my location. Thank you!,N,NA,NA,Y,Lakeside MRT Station (EW26)Jurong West Street 41,huaxuan,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/giant-ocr-5300-bicycle-1242355832/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=413
128,25 likes,10 images,"Authentic New SYN Jersey, bottle and Cap! (Metal Blue)",40,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling my new SYN biehler jersey metal blue in color set together with SYN cap an SYN bottle at $40 discounted. Bought from Biehler online at $180. This is a Size M jersey. Comes with packaging and tag. Only wore twice No stains no frays. 

Condition: 9.5/10

Pm if keen. First come first serve. 

Tags: 
Maap, cycle jersey, cycling jersey, PNS, Rapha, RCC, pedla, pedaled, pedal mafia, PMCC, black sheep, assos, cyclist mess, Q36.5, FST, Monton, mysenlan, GRC, givelo, lapassione, cuore,  castelli, giant, dhb, santini, santic, Northwave, cycle bib, cycle shorts, bib tights, bib shorts, Morvelo, specialized, biehelder, sportsfull, Redwhite bib, pearl izumi, Shimano bib, cycling bib shorts, castelli, siroko, decathlon bib, mechanism, solitude, PAS, PNS, Pas normal studios, Rapha team legion, Rapha legion, Rapha kit, SYN, syndicate jersey, biehler jersey",N,NA,NA,Y,Blk 502B Yishun Street 51,bikebiker,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,477,https://www.carousell.sg/p/authentic-new-syn-jersey-bottle-and-cap-metal-blue-1240039878/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1418
129,9 likes,5 images,Bombtrack Hook EXT 2020 size 51,"3,300 3,500",Well used,Meetup,2 weeks ago,Road Bikes,Bumped,Has minor flaws or defects.,"Selling away Bombtrack Hook EXT 2020 in forest green colour. Size 51 (im 171m for reference)

Some features of parts on the bike:

- Steel Frame with Carbon Fork
- limited edition Chris King head set Matte Bourbon
- Drivetrain Shimano GRX 810 2 x 11
- Ritchey cockpit & seatpost
- wolftooth gold seat clamp

Interested? Drop me a message or whatsapp 92765159 to know more. Got bags and accessories to be included in the purchase. Lets nego and discuss.

Thank you. 🤙🏾",N,NA,NA,Y,Canberra MRT Station (NS12)Prima Deli,highfaisell,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,18,https://www.carousell.sg/p/bombtrack-hook-ext-2020-size-51-1229264720/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=e8UBo6k3iv7O7SH-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1334
